259,5,5,8,2,6,15,20,16,2,8,7,13,21,4,13,4,1,6,0,3,11,12,12,2,19,0
260,1,0,3,1,11,1,3,16,2,1,7,20,41,9,10,1,0,12,1,1,2,7,23,2,6,0
261,0,0,6,6,2,2,2,6,0,8,8,6,25,5,15,4,2,6,7,11,5,3,11,12,12,0
262,0,2,1,0,0,1,1,5,1,5,3,3,9,1,4,2,0,0,1,0,2,9,9,1,8,0
263,1,4,1,0,3,3,1,3,1,6,5,0,3,0,13,2,1,1,7,5,1,6,7,8,30,0
264,0,5,6,2,1,8,20,11,4,5,5,11,15,1,6,1,1,1,0,1,4,9,13,0,13,0
265,3,4,0,1,4,4,8,7,0,19,3,9,6,0,6,2,0,0,0,2,3,16,7,3,39,0
266,1,1,6,0,6,4,12,10,3,10,5,7,13,3,14,2,3,1,1,2,1,8,8,2,8,0
267,6,4,2,0,7,6,15,16,1,15,5,17,22,1,25,1,2,2,1,6,11,12,20,5,29,0
268,0,2,3,3,0,7,14,9,5,3,2,14,10,0,4,0,7,1,1,0,2,5,8,2,0,0
269,0,2,5,1,4,7,8,20,3,21,11,21,34,5,18,2,5,3,2,5,8,25,22,2,20,0
270,2,0,5,1,1,2,2,5,3,1,7,4,20,0,8,2,1,2,1,2,4,6,9,2,4,0
271,0,1,6,0,7,3,5,12,1,57,4,16,21,2,32,0,2,1,1,3,7,45,34,6,87,0
272,2,1,2,1,7,2,13,8,0,8,6,7,9,4,9,2,2,5,2,1,1,8,12,0,14,0
273,3,6,5,1,5,3,10,6,0,16,8,6,16,2,28,2,1,3,1,4,11,18,17,4,25,0
274,0,0,0,2,2,2,6,6,1,7,4,5,2,5,10,0,1,2,0,1,2,8,12,4,19,0
275,0,0,1,0,3,2,2,4,0,2,4,1,2,0,2,0,1,0,0,2,1,1,2,0,3,0
276,1,1,1,0,2,2,2,7,2,4,4,5,7,0,5,1,0,1,2,2,9,6,4,2,11,0
277,3,5,5,0,8,4,16,12,5,49,10,17,8,5,24,0,4,3,1,5,17,29,26,6,50,0
278,1,2,0,1,1,0,0,8,1,7,0,8,5,4,6,1,1,2,0,2,4,6,8,4,14,0
279,0,0,2,0,3,4,4,2,0,6,4,2,8,1,5,1,1,0,0,1,4,2,5,1,3,0
280,4,7,7,3,9,6,15,14,3,12,7,13,24,2,24,1,5,9,1,3,10,10,15,3,9,0
281,4,4,7,0,8,6,10,14,1,11,3,10,16,4,16,2,1,8,0,4,3,18,24,1,28,0
282,8,22,13,7,20,13,21,34,6,48,15,31,40,9,28,7,4,10,0,11,17,48,45,5,61,0
283,4,7,1,0,3,3,4,6,0,5,4,3,5,1,2,1,1,1,1,0,1,8,4,2,6,0
284,2,8,8,2,4,8,9,16,2,7,5,11,8,4,9,0,2,3,2,0,4,5,6,1,7,0
285,2,6,4,2,5,5,4,6,3,10,3,8,9,3,9,0,1,1,0,5,7,9,5,3,14,0
286,0,2,1,0,1,1,6,2,0,10,0,3,9,3,5,1,1,2,1,2,5,7,6,1,13,0
287,3,0,2,0,4,0,2,3,1,6,1,1,4,2,2,2,0,0,1,1,0,5,1,0,7,0
288,3,1,6,0,4,3,4,14,2,6,5,6,22,3,15,1,1,5,1,4,2,6,13,4,28,0
289,5,5,5,1,14,3,4,8,0,10,5,7,8,3,9,0,2,3,1,2,8,7,9,1,13,0
290,2,5,7,2,11,5,11,10,0,18,2,9,17,2,15,3,1,0,1,6,10,16,11,1,26,0
291,0,3,3,0,4,4,3,6,1,7,2,6,17,1,15,0,3,1,1,3,6,13,3,4,12,0
292,0,2,2,0,4,2,1,6,2,12,0,7,7,0,6,0,3,3,0,2,4,13,9,0,25,0
293,4,4,9,2,3,5,17,14,4,7,5,10,11,4,13,3,7,4,1,0,6,8,7,0,9,0
294,4,4,4,2,3,8,10,14,3,8,12,13,7,3,5,3,3,4,0,1,3,7,6,2,12,0
295,6,2,1,3,1,5,17,11,5,5,4,11,7,2,12,0,3,4,1,2,7,4,11,3,8,0
296,0,1,0,1,4,1,3,4,2,3,4,5,4,1,7,1,0,5,0,0,2,5,2,0,10,0
297,1,0,2,0,4,2,2,4,0,2,0,4,3,1,3,0,0,0,0,1,0,4,8,2,12,0
298,7,6,6,1,11,6,15,18,2,27,7,14,15,2,13,0,1,3,0,3,7,33,17,3,38,0
299,2,0,1,0,14,5,12,16,2,21,0,7,6,1,29,3,3,0,0,5,7,14,18,4,40,0
300,3,6,7,1,6,8,11,8,2,5,6,9,7,1,9,1,5,3,0,3,4,9,5,1,9,0
301,2,1,6,0,7,2,5,10,1,9,7,6,5,4,9,0,2,0,0,1,4,11,10,1,17,0
302,0,1,2,0,5,4,4,6,5,5,4,3,7,1,3,0,5,0,1,0,1,4,8,6,6,0
303,3,5,6,0,8,7,11,5,3,12,5,10,9,2,18,4,3,2,0,3,8,9,7,1,15,0
304,0,2,1,0,2,2,6,4,0,6,2,5,9,1,6,0,0,1,1,0,4,10,5,2,8,0
305,3,6,3,0,4,0,5,9,0,8,2,7,21,3,9,0,0,1,1,2,5,4,14,2,8,0
306,5,4,3,3,9,1,4,6,3,13,6,9,1,0,7,1,0,1,0,0,3,10,7,6,23,0
307,4,10,3,4,5,9,5,13,3,7,6,11,9,1,8,4,1,4,0,4,6,8,9,2,14,0
308,11,20,18,2,27,18,37,37,7,56,21,43,32,5,43,1,6,5,0,5,15,57,46,10,81,0
309,1,7,10,0,3,10,11,15,2,9,6,16,18,2,17,1,3,5,1,1,5,2,13,3,12,0
310,1,2,2,0,7,2,6,4,1,10,3,2,5,0,5,0,1,1,0,3,2,10,3,3,13,0
311,0,2,2,1,4,2,3,8,1,1,1,7,3,2,4,0,1,1,1,0,0,2,1,3,4,0
312,1,1,3,1,0,8,20,14,2,8,7,7,8,3,4,1,2,0,0,0,1,7,6,0,8,0
313,5,7,13,2,4,12,20,14,3,13,12,24,28,0,6,2,0,3,1,0,8,15,14,3,18,0
314,1,3,1,4,4,2,4,5,1,3,4,8,8,1,9,1,3,3,0,3,3,7,7,2,7,0
315,1,1,1,1,2,1,1,3,0,2,2,4,2,1,5,0,0,0,0,1,4,8,6,3,16,0
316,0,3,0,0,3,0,2,3,0,4,1,3,0,1,2,0,0,1,0,0,4,6,9,1,3,0
317,0,1,1,0,1,1,3,6,0,5,1,4,8,4,5,1,0,0,1,1,2,4,5,1,14,0
318,5,7,8,5,3,5,10,9,1,8,12,6,13,4,8,1,4,5,1,1,8,4,12,1,9,0
319,2,6,3,1,7,5,9,14,3,16,4,6,18,0,16,0,2,1,0,6,8,21,24,4,46,0
320,4,9,1,2,2,8,11,11,2,3,7,20,13,3,8,3,4,1,2,2,4,9,5,4,9,0
321,0,6,4,0,4,3,4,6,4,9,4,7,14,3,13,1,1,3,0,4,6,9,10,3,13,0
